"videoID","index","start_timestamp","end_timestamp"
"FtGko-35q5U",2,"0:02:18.838","0:02:24.477"
"Z716iHUXTYY",2,"0:04:18.520","0:04:29.560"
"8ETgGiNCT2E",2,"0:04:20.760","0:04:27.433"
"1r0L3ynlv0U",0,"0:00:30.330","0:01:07.700"
"OtLMQy7VW94",2,"0:07:19.739","0:07:24.844"
"Z7NKQvN--dc",0,"0:00:48.915","0:01:16.109"
"Ee7vlLyB6pI",1,"0:01:12.840","0:01:18.320"
"8DV88pt7NMo",2,"0:02:17.266","0:02:24.500"
"1oXiK1GsN04",2,"0:02:40.440","0:02:48.440"
"eV2-wYxpkxg",0,"0:00:11.461","0:00:23.456"
"OsMDaG88quc",2,"0:00:52.452","0:00:58.324"
"ISgV8rYKdp8",0,"0:01:59.500","0:02:29.100"
"FtRJbf8wics",1,"0:01:19.920","0:01:32.440"
"NfNqaPZIB0E",2,"0:04:02.709","0:04:19.425"
"bx9XKPbT84s",1,"0:01:22.040","0:01:27.560"
"AoKskdO94MA",1,"0:06:05.266","0:06:13.266"
"bx_6MW5I7y4",1,"0:02:06.226","0:02:11.698"
"5enU0DEdPVg",2,"0:01:17.160","0:01:26.377"
"FuRl5mGoBpM",1,"0:01:05.466","0:01:53.466"
"Z7FykHROEUY",1,"0:02:05.391","0:02:23.309"
"ApBU0PiQ8lg",0,"0:00:32.615","0:00:43.643"
"HCnT_djBwOo",1,"0:00:44.280","0:01:32.280"
"8FQjB9GGHg0",0,"0:01:06.599","0:01:54.647"
"36Iu3L58nog",1,"0:02:54.007","0:03:31.644"
"byeSoIdmxSw",2,"0:02:36.720","0:02:42.480"
"EeV-42ZoNi0",0,"0:00:00.834","0:00:07.540"
"8EYuG0e5ADI",1,"0:00:30.520","0:00:37.320"
"1pwvCXNWupY",0,"0:00:29.666","0:00:34.833"
"0Yf-ftt9K8M",2,"0:05:08.360","0:05:56.360"
"9WmMjp_TYcQ",0,"0:00:01.968","0:00:17.917"
"L2fEsBwSYUw",0,"0:02:46.866","0:03:12.425"
"dG2HK9JsAjw",0,"0:00:44.333","0:00:49.400"
"dE5g0PVejBY",2,"0:02:55.175","0:03:06.419"
"NgxWoYoPBa4",0,"0:00:05.939","0:00:53.720"
"JkO6dCK1pDY",0,"0:00:55.138","0:01:10.487"
"1oNRrIjLwVM",1,"0:00:13.013","0:01:01.061"
"5eV-RWHmxMU",0,"0:02:32.000","0:02:48.000"
"HC0Fpmen0Yo",2,"0:03:32.280","0:03:38.360"
"byCCFiWwPsw",2,"0:02:02.489","0:02:13.700"
"ISSqjXQ4Cd8",1,"0:02:02.900","0:02:14.800"
"dFjcbCjFW3E",2,"0:01:32.160","0:01:43.160"
"1oHxWE7bC3s",0,"0:02:11.583","0:02:21.041"
"dEZ0oOyGl0I",2,"0:04:27.867","0:04:36.643"
"-Rrfqqh0Jh8",0,"0:00:26.693","0:00:55.822"
"FtLunNJSEsg",2,"0:02:03.156","0:02:48.268"
"-TiRTlK4YoM",2,"0:06:12.938","0:06:31.295"
"8DpcWX0tWGY",2,"0:08:27.333","0:08:33.433"
"9VoHEMBhpa8",0,"0:01:29.033","0:01:53.033"
"9XPYk9S0aY8",1,"0:02:20.080","0:02:26.240"
"_PATr0bYdeo",0,"0:01:12.539","0:01:20.680"
"MJSucqBnq_k",0,"0:00:10.377","0:00:53.887"
"8Eci75dOR8o",2,"0:10:51.000","0:11:07.033"
"1ol974Xu588",2,"0:06:11.270","0:06:35.428"
"HAlqts6-xG0",1,"0:00:31.240","0:00:42.480"
"-SjNt__Gg2U",2,"0:03:43.122","0:03:49.862"
"L1YvKEV-MN0",2,"0:04:49.822","0:05:01.801"
"_PC8L7_WPWg",1,"0:00:11.200","0:00:35.200"
"-SfCv5AJuWQ",1,"0:00:08.842","0:00:25.125"
"5dfCYvDM-w4",1,"0:03:08.538","0:03:22.852"
"1ozbWT81Ajg",0,"0:00:12.679","0:00:34.167"
"eUyjLVSuReg",0,"0:00:08.400","0:00:35.666"
"eWlPJ6DvvSE",0,"0:00:09.109","0:00:57.157"
"_OATaX1PTQc",0,"0:00:10.600","0:00:16.733"
"MK0RG_54OOU",1,"0:00:26.092","0:00:51.985"
"Z8-HVagIfIQ",0,"0:01:41.033","0:02:09.100"
"L0eqN6dwslE",1,"0:03:59.500","0:04:12.400"
"5fE4D0bF_60",2,"0:06:47.724","0:07:35.724"
"Ng8LrEDdftA",0,"0:00:05.983","0:00:54.016"
"Jj_nypRjKlo",2,"0:00:45.833","0:00:57.266"
"C6xW9z-5_7Q",0,"0:00:17.683","0:00:27.433"
"34ofx5sEFuU",2,"0:03:00.880","0:03:06.119"
"ITgUUw2OMEU",0,"0:00:45.360","0:01:05.560"
"EdiB4tfUBYQ",0,"0:00:55.455","0:01:09.602"
"ag5TkcWW1Js",2,"0:10:30.863","0:10:40.039"
"EdPtP_ZdqVo",1,"0:01:21.581","0:02:09.629"
"_OtkgmwRCJU",1,"0:00:37.600","0:00:58.640"
"ITyp24J6yhU",2,"0:01:46.506","0:02:00.620"
"_OFiY88fjoI",0,"0:00:05.275","0:00:47.689"
"bx42fyp5dMc",0,"0:00:21.788","0:01:09.836"
"1phLa3FqsPQ",1,"0:00:45.779","0:00:55.822"
"EcTuhKz5Cgo",0,"0:03:46.759","0:03:53.233"
"1qXlOm1Gdi4",2,"0:00:57.800","0:01:25.566"
"IUMJlaJPP9U",1,"0:00:50.984","0:01:39.032"
"Nh-OkCOLP84",2,"0:15:56.866","0:16:16.366"
"eX5T8r4nedM",2,"0:02:30.666","0:03:16.291"
"NfCCmr4oSn0",1,"0:00:18.985","0:00:30.864"
"1r3PeTARwfw",0,"0:00:05.588","0:00:10.885"
"L0kdFh1sW60",2,"0:01:13.600","0:01:25.600"
"_OPA1bZwOWc",1,"0:00:46.746","0:00:55.822"
"Z7oeo4HP7a8",1,"0:00:27.994","0:00:57.223"
"ApiAZICdykk",0,"0:06:35.628","0:07:22.575"
"MLlifJ1s8JM",1,"0:01:06.760","0:01:19.560"
"C6qDfnD3y3g",2,"0:04:38.120","0:04:51.240"
"ITM2YRIJ0P4",2,"0:00:59.601","0:01:31.382"
"NgwEOxo_oTo",1,"0:00:07.941","0:00:23.890"
"dFEbQ7HStDc",1,"0:02:27.747","0:02:33.319"
"Jl6gbjorSew",1,"0:00:53.753","0:01:09.402"
"Apz9L_R76oc",2,"0:03:30.343","0:03:59.305"
"5fhm8Vr5bGU",2,"0:02:08.778","0:02:25.311"
"admXeqqRv1Y",0,"0:00:01.968","0:00:17.917"
"Z5KDcPtd0-o",0,"0:05:27.093","0:05:50.817"
"Z61QmxUsOT4",1,"0:01:38.598","0:02:11.798"
"0Y9uV53_yak",2,"0:20:10.100","0:20:38.916"
"_PSiRvRY9wc",0,"0:00:06.206","0:00:23.656"
"dG1E-EKhaaw",0,"0:00:10.076","0:00:26.026"
"DMuuHgCSkPg",1,"0:02:07.660","0:02:35.522"
"Ecdu3HmHcrw",1,"0:02:22.242","0:02:28.915"
"FuKnfrtQqJA",2,"0:04:32.360","0:05:09.400"
"bxJ_D-NKIwE",0,"0:00:39.040","0:00:45.680"
"-SauRPWb938",1,"0:01:29.189","0:01:38.465"
"ISYHU2nLfBE",2,"0:04:26.033","0:04:39.733"
"9Ws1r-45NH0",2,"0:10:44.343","0:10:55.221"
"C4nm-AQ6nrg",0,"0:08:15.561","0:08:24.370"
"9X1egChC8Ac",0,"0:00:06.000","0:00:54.000"
"HCmWa8Ac5mQ",2,"0:02:39.680","0:02:45.840"
"bwxXqmWQ3Z8",1,"0:01:59.200","0:02:13.360"
"C4X-ex29Q_A",0,"0:00:05.972","0:00:54.020"
"Ecu6-Di0s5o",0,"0:00:50.784","0:01:09.069"
"dEfBbU5CGxw",1,"0:02:23.076","0:02:33.353"
"-SZgX2OZbd8",1,"0:00:11.400","0:00:20.033"
"79WDP4scsBw",2,"0:12:17.269","0:12:29.248"
"5fijCxSTip0",1,"0:00:13.000","0:00:23.466"
"Otln8RTn0Po",2,"0:02:50.036","0:03:03.850"
"L3FnFOf6fEo",0,"0:00:25.592","0:00:33.333"
"eV_8BN8o8G4",2,"0:03:02.148","0:03:18.264"
"0YlLGe8I6L0",0,"0:00:01.167","0:00:06.639"
"MKjOOBvROYY",0,"0:03:12.125","0:03:20.583"
"NhQgREFtfFo",1,"0:00:08.720","0:00:56.720"
"8CxaxpDHznk",2,"0:00:25.266","0:00:52.216"
"_OhMzK5scmk",0,"0:00:19.686","0:00:43.576"
"1oVR-vCvdCE",1,"0:00:22.722","0:01:10.503"
"5dkka_qmsJ4",2,"0:08:00.146","0:08:08.154"
"HBKaiH82lxk",2,"0:04:09.060","0:04:17.920"
"37bcGtSGLUc",2,"0:01:51.528","0:01:57.534"
"Z5u-76z4A1M",1,"0:01:04.260","0:01:10.414"
"Nfwvj7DkPek",0,"0:00:01.000","0:00:09.000"
"0Xkl-8IfMOk",1,"0:05:10.843","0:05:21.120"
"_NkIYKQ9dqw",1,"0:02:35.755","0:02:52.672"
"DMAzPziu0Y4",1,"0:00:37.412","0:01:17.118"
"-T4Ll68jsZk",0,"0:00:23.823","0:00:41.708"
"FuA8HGooTd0",1,"0:00:12.445","0:00:27.694"
"0_NBreexNJg",0,"0:00:05.972","0:00:54.020"
"C5hevVREwSs",1,"0:00:08.041","0:00:37.270"
"DNyHb-yGhig",1,"0:09:51.257","0:09:59.832"
"dFYtc-qzVS4",2,"0:01:40.867","0:02:20.673"
"JlyKejQOx5Q",0,"0:00:05.615","0:00:50.539"
"34rkLriPYdM",0,"0:02:02.122","0:02:08.461"
"JkxKwX6YMsg",1,"0:02:34.053","0:02:43.463"
"0ZtjZoAvc78",1,"0:02:26.080","0:02:36.720"
"ApOgVMUOw3s",1,"0:01:11.004","0:01:27.187"
"0_lqwWEAhgc",1,"0:03:54.767","0:04:00.673"
"0_WQKG65ph8",2,"0:02:57.866","0:03:07.866"
"byS8jgLhq9g",1,"0:00:38.366","0:00:53.566"
"Ft7pEIX9oHc",1,"0:01:00.794","0:01:18.778"
"afmkVpKMxmg",2,"0:01:05.498","0:01:15.341"
"NgNsGAZ45vQ",2,"0:07:17.503","0:07:29.615"
"L2Dyr2_FYMg",2,"0:04:39.607","0:04:45.218"
"1oYEKs_mArY",2,"0:05:23.856","0:05:30.263"
"9Yvcb7eSojc",1,"0:00:22.041","0:00:34.082"
"NfTraSZcn4s",1,"0:01:05.482","0:01:11.696"
"1qDhswNlWVs",0,"0:01:18.278","0:01:25.518"
"bwGWho9hdjY",2,"0:05:32.466","0:06:20.466"
"Z7boNPmKtXI",2,"0:06:01.294","0:06:49.342"
"OsSxYg9hr30",1,"0:00:52.185","0:00:59.893"
"5du1UhFJ1NI",1,"0:01:48.108","0:01:55.081"
"OsDn-cYLh2E",1,"0:00:12.000","0:01:00.000"
"IUvbtZnvnGk",1,"0:00:43.543","0:00:51.551"
"_Q8uQR4pCEM",1,"0:02:19.764","0:02:28.106"
"eVidFpommO0",2,"0:08:29.466","0:08:41.833"
"OsHN9uRemuQ",0,"0:00:14.440","0:00:23.000"
"eWmcbaIca4o",1,"0:01:01.000","0:01:06.966"
"dFUIpRlkwsI",1,"0:02:13.633","0:02:33.027"
"bybNE-cE0Po",0,"0:00:11.000","0:00:59.000"
"eWytvDnX_ao",0,"0:00:05.972","0:00:54.020"
"C4JhRGE1mbo",0,"0:01:07.567","0:01:15.842"
"0Y7W1wl6pVo",0,"0:00:02.769","0:00:20.086"
"dFqnj31qeS0",2,"0:05:50.883","0:05:56.589"
"Anq8OEw4rXE",2,"0:01:06.760","0:01:23.080"
"9WkuhKNNruE",0,"0:00:05.989","0:00:54.003"
"35Sm-Jw0ans",1,"0:02:46.160","0:02:53.760"
"79h69kHl5Qk",0,"0:00:05.000","0:00:45.000"
"L0fPZvIHImA",1,"0:00:33.080","0:00:50.040"
"-RJujX-lwPc",0,"0:00:20.487","0:00:32.465"
"9YqAFYioK_U",1,"0:00:38.875","0:00:44.208"
"9Vlf7QTE5tE",0,"0:00:26.526","0:00:35.101"
"C6GRMwZsTsM",0,"0:00:22.122","0:00:27.660"
"L1xOqqT7DQ4",0,"0:00:09.442","0:00:29.129"
"C6IGfGE8rqE",1,"0:02:53.139","0:02:59.579"
"0ZoFfkaM-MY",1,"0:00:58.525","0:01:07.634"
"9WJCtnWBvHI",2,"0:17:33.085","0:17:58.410"
"aeGH-8lIhoE",2,"0:03:22.035","0:03:27.340"
"5eu4TRzAeXA",1,"0:03:15.700","0:03:21.566"
"ITu-ITwWE1M",2,"0:03:09.189","0:03:22.202"
"byRYn0jszIk",0,"0:00:21.591","0:00:29.337"
"5df_02OfuZU",2,"0:01:18.745","0:01:46.272"
"HA_gP9MsymY",0,"0:00:02.969","0:00:26.860"
"_OxUkws8Hbs",2,"0:05:00.766","0:05:06.933"
"HCs8Rkizp3k",1,"0:00:50.550","0:00:56.356"
"9YjJyWFq2zs",1,"0:01:05.165","0:01:15.241"
"Z5WVdV3VFvY",0,"0:00:01.100","0:00:10.066"
"MM78oI1ZImo",0,"0:00:05.972","0:00:54.020"
"aeFr0GDpK9I",0,"0:00:02.235","0:00:20.420"
"L3TeDaGlwKU",0,"0:00:01.666","0:00:15.033"
"ApzJTIQ87s8",0,"0:00:05.972","0:00:54.020"
"1pesUp0Ee4M",0,"0:00:00.680","0:00:06.400"
"5eIqfTxSXic",2,"0:00:29.833","0:00:39.466"
"ISivQNH3DGk",1,"0:00:14.614","0:00:26.926"
"-StLMyJicRA",1,"0:01:23.041","0:01:33.885"
"Z5NHVfiyFpU",0,"0:02:07.594","0:02:28.781"
"eXD7pIQdZOI",2,"0:05:53.619","0:06:29.922"
"Z5d0zosdPck",2,"0:00:33.100","0:00:40.866"
"1rC_jndkYXQ",0,"0:01:09.502","0:01:15.642"
"79xwk7I729o",1,"0:00:21.154","0:00:29.162"
"NgoAJaAWP7c",0,"0:06:13.623","0:06:20.196"
"1pix2MEGhhE",2,"0:05:39.920","0:05:48.880"
"EeTJcbqZh6g",2,"0:04:57.897","0:05:03.736"
"1q_mTE-a3Ww",1,"0:00:27.527","0:00:52.552"
"HDBL1dvZj18",2,"0:03:38.720","0:03:49.700"
"MKPPQgqn2UM",0,"0:00:06.000","0:00:54.000"
"9Vkrn1SHRnM",2,"0:01:24.417","0:01:32.192"
"Z6f07H8DJjM",2,"0:13:37.883","0:13:53.383"
"4XHZUZ2qEnk",1,"0:03:39.319","0:03:45.058"
"bxIWRJxC3sI",0,"0:00:09.933","0:00:15.433"
"C4XMOZjU4tc",0,"0:01:16.600","0:01:27.300"
"-TLzVGP6-JE",1,"0:04:14.220","0:04:22.295"
"FuOsj5IXP98",1,"0:14:25.600","0:14:38.433"
"MLt_QiSW7WQ",1,"0:00:16.000","0:01:04.000"
"4XtKQvg8Z9s",2,"0:10:13.846","0:10:57.156"
"HBHat0dKaTw",1,"0:00:06.906","0:00:14.647"
"_OTjy7mH-pQ",2,"0:00:46.346","0:00:54.354"
"MLDZUaYywUo",1,"0:02:45.040","0:03:27.280"
"eWnjhvS23Mo",1,"0:01:12.639","0:01:23.850"
"FuV860j92Vw",0,"0:01:01.094","0:01:13.073"
"Apg-N5ezbPA",2,"0:03:23.403","0:03:43.406"
"0_ldGdAjXg4",0,"0:00:00.760","0:00:07.080"
"L1iQxCkwwRM",0,"0:02:43.913","0:02:56.426"
"8D9a3eyW8uc",0,"0:06:58.551","0:07:33.252"
"8EXZra9Zm_c",0,"0:00:05.964","0:00:54.012"
"Fua7466p_ek",2,"0:08:46.042","0:09:16.155"
"OtPaPbVBMbM",0,"0:01:18.000","0:01:42.000"
"aea5O9R8Blg",1,"0:04:30.400","0:04:36.440"
"Z77udTxk6jo",0,"0:00:26.159","0:00:31.765"
"5dj0RtCjFS8",0,"0:01:13.540","0:01:20.914"
"5eYYgKDyA_I",1,"0:00:15.240","0:00:20.400"
"eVrOz13Ybjo",1,"0:00:20.880","0:00:39.160"
"Aq5G4OIQFrU",0,"0:04:04.110","0:04:15.521"
"OsuCenBjHOg",2,"0:01:42.535","0:01:49.275"
"1q5EDo1IuQg",1,"0:01:06.866","0:01:54.866"
"AoPxiA-siOg",2,"0:03:29.275","0:03:34.614"
"JjoSIqeb3fs",2,"0:02:26.437","0:02:33.444"
"_OMXSRbbj1w",2,"0:01:17.619","0:01:28.546"
"DMHagDFAu2w",2,"0:12:32.384","0:12:40.192"
"OtagQ1A-glk",0,"0:00:01.366","0:00:12.400"
"NhAAIY5TLLI",2,"0:04:18.625","0:04:57.664"
"afdbkiwYvdM",1,"0:00:39.806","0:00:47.380"
"ISfEdzJD1ro",0,"0:00:06.300","0:00:16.200"
"0_1_kDnDBlc",0,"0:01:59.085","0:02:04.791"
"HA_QSOuM0SM",2,"0:02:34.000","0:02:49.200"
"Ft49ZvZMIik",2,"0:02:29.520","0:02:39.000"
"0Y5IQ7tVF10",1,"0:01:29.000","0:02:01.000"
"NhT4hjW4b7c",1,"0:00:20.478","0:00:30.030"
"0Ysl-vqeQns",2,"0:00:37.537","0:00:42.609"
"L0s4h8t2hgk",2,"0:02:16.122","0:02:46.726"
"Jkm-asSelvc",2,"0:02:29.200","0:02:47.700"
"-RD3Vyog1so",2,"0:05:22.160","0:05:33.280"
"0ZO30j9JD5o",0,"0:01:40.033","0:01:45.205"
"-Sl4JB_kHtg",0,"0:00:48.948","0:00:54.888"
"IVOa_3Z18yA",2,"0:01:46.566","0:01:59.900"
"bxGYoHvak4E",0,"0:00:02.552","0:00:23.123"
"byIdk6OOrVw",2,"0:11:45.538","0:11:50.668"
"9YEFX218_so",0,"0:05:55.600","0:06:02.640"
"79udcP6wIn8",1,"0:06:47.407","0:07:35.455"
"5dwKd1SX1rY",0,"0:01:09.636","0:01:14.707"
"HCX-p_ClitQ",0,"0:01:10.361","0:01:16.201"
"8CtNAM_81Xw",2,"0:00:18.351","0:00:32.632"
"Z79uifM-4QE",1,"0:02:15.433","0:03:03.433"
"aeYhf3v1XyU",0,"0:02:04.457","0:02:23.276"
"_NWzRxjzVAU",2,"0:01:00.293","0:01:08.468"
"-UM7sHUV3hU",1,"0:01:44.671","0:01:57.984"
"ApS0mCsXQyk",1,"0:03:04.800","0:03:10.200"
"35YDnWTjcr0",0,"0:00:04.066","0:00:36.833"
"aeur4AZRbcw",1,"0:03:57.604","0:04:09.582"
"Z5llpb01HZ0",0,"0:00:20.887","0:01:08.935"
"9Yj6ezZNTZU",2,"0:09:22.194","0:09:32.605"
"eV6uz59JVvI",1,"0:02:31.784","0:02:37.190"
"8EPHqL1yUJw",1,"0:17:13.298","0:17:25.277"
"eWbBkO0n49E",1,"0:05:08.641","0:05:51.351"
"eWdCj1NEJF4",1,"0:02:35.688","0:02:48.301"
"JlJQXXIJ_Lw",1,"0:01:16.776","0:01:22.115"
"Z7O0J0VLlzc",1,"0:00:12.278","0:01:00.326"
"L141zUad4-0",2,"0:04:39.012","0:05:12.111"
"1pifxVwjwEA",1,"0:00:47.347","0:00:53.219"
"0_7KAdHO6K8",0,"0:00:06.000","0:00:54.000"
"EeJiiImx8r0",1,"0:01:15.375","0:01:24.317"
"Z5ArK-_Jx6U",1,"0:01:02.400","0:01:50.400"
"ML7KWw5n6cY",2,"0:08:47.960","0:09:36.008"
"35gb2-zVrOY",1,"0:03:45.358","0:03:55.001"
"FuiAKVE9Ihg",2,"0:06:56.315","0:07:03.256"
"_O2TN1TuiTE",2,"0:00:39.533","0:01:16.066"
"ApiwPXfyxVc",0,"0:05:00.758","0:05:08.933"
"MKBLJj5A1sM",2,"0:06:21.981","0:06:44.837"
"9YbpgzWcfJA",0,"0:00:06.066","0:00:13.966"
"JjmWl9raVIk",1,"0:12:09.495","0:12:57.543"
"1qDW9cMz1b4",2,"0:02:51.971","0:03:38.885"
"DMnAA6n8mmE",0,"0:00:05.972","0:00:54.020"
"5eUUqg91l9o",1,"0:00:53.753","0:01:01.327"
"C6Xx96PbLcE",2,"0:01:53.366","0:01:59.533"
"_OeIvwGxhRc",0,"0:05:48.448","0:06:00.326"
"-R4st0sQgW8",1,"0:00:28.561","0:00:36.569"
"_NxtXjsX3Rs",1,"0:00:28.028","0:00:37.637"
"4XyV6Dmug2k",0,"0:00:14.833","0:00:54.833"
"eWNzXZMcHxs",0,"0:00:06.000","0:00:54.000"
"Jkpmif-nz2U",0,"0:00:04.250","0:00:12.366"
"IUyiYXfHfEs",1,"0:02:04.966","0:02:33.800"
"eW4K0UbO6zk",1,"0:00:58.725","0:01:27.520"
"-S16CG6hagM",2,"0:04:45.833","0:05:01.833"
"Jku7j8Rz5ZI",0,"0:01:06.680","0:01:16.920"
"dE1LT4mn78o",0,"0:00:48.896","0:01:12.896"
"FuxH5g-XfH8",2,"0:00:53.520","0:01:05.465"
"0YMxgBxvYSc",2,"0:09:49.155","0:10:17.216"
"dEu44SUWGZY",2,"0:04:20.827","0:04:27.066"
"8E57gNoc8JY",2,"0:02:16.678","0:02:22.308"
"AotVUtlQMf0",0,"0:03:09.022","0:03:16.496"
"IT6RGCnTpMo",0,"0:05:27.166","0:05:33.866"
"MLGwu1gzxUM",0,"0:00:44.711","0:00:52.719"
"Nfyv5mhrW1o",1,"0:10:30.363","0:10:56.188"
"AoJt8aGomTM",1,"0:01:29.300","0:02:17.300"
"L2vGqgC-kcU",2,"0:12:34.733","0:13:22.733"
"EdVTdfGw1b0",2,"0:03:06.000","0:03:54.000"
"8EwK3U0gJm0",1,"0:07:18.080","0:07:25.440"
"bxbi253E2hs",1,"0:00:47.280","0:00:58.224"
"HD9fERB_70o",1,"0:00:12.066","0:00:21.700"
"MM0S7OWVzbA",2,"0:05:33.399","0:05:39.172"
"NfZGxFNwDXE",2,"0:07:33.586","0:08:01.447"
"4Y-0SHCOhAg",1,"0:01:05.899","0:01:37.730"
"4Xga1GcaHwE",2,"0:00:35.366","0:01:23.366"
"JlR_0c-DSNM",2,"0:03:31.878","0:03:43.856"
"Nfvk1KZf1dY",1,"0:00:30.241","0:01:00.845"
"37CcE5bkGEY",1,"0:00:27.694","0:00:39.439"
"eWlGrFCG6lQ",2,"0:08:18.164","0:08:25.238"
"1paQbOEZDS8",0,"0:00:06.533","0:00:18.900"
"8CdS9AvLGvI",2,"0:01:45.766","0:02:04.900"
"C4tD0fct52M",0,"0:00:00.939","0:00:08.730"
"L2tBpQL8EBo",1,"0:05:37.203","0:05:44.777"
"by1OMGGNfIk",1,"0:01:47.841","0:02:26.746"
"Z5zn25-Io0I",1,"0:01:09.469","0:01:57.517"
"AnSSwIcUSz8",2,"0:03:09.566","0:03:46.166"
"MJp5i8CzZoI",0,"0:00:16.000","0:01:04.000"
"0_CiS1Hjd08",2,"0:00:46.680","0:01:01.120"
"ApBDq_OmSBY",1,"0:03:21.367","0:04:08.781"
"NgzYw6NNgFE",0,"0:00:09.843","0:00:57.624"
"C5pUcyNvKio",1,"0:12:02.700","0:12:25.700"
"DM4dbYayhVE",2,"0:03:44.290","0:03:55.602"
"4XNpwHgL828",2,"0:01:58.651","0:02:20.907"
"EcUJjMD6eB4",0,"0:00:05.995","0:00:53.991"
"OrkXMTYMXv0",2,"0:08:57.870","0:09:25.798"
"HBzZw0AA-ys",0,"0:00:01.768","0:00:16.049"
"byoZfhX4Cdk",0,"0:00:20.603","0:00:28.194"
"byLgPSG37kk",1,"0:01:53.580","0:02:01.588"
"9YPI_-QTzpo",1,"0:03:04.600","0:03:30.800"
"eVTGsNWLq34",0,"0:00:06.000","0:00:54.000"
"0Z-pLovvqkg",0,"0:00:11.144","0:00:28.862"
"eVR_PxFPKbQ",1,"0:03:54.167","0:04:32.639"
"1rElj5ebypg",2,"0:01:35.095","0:01:47.073"
"9W3wAfN7YUs",0,"0:00:50.350","0:00:56.856"
"MKc_QXrG8OI",2,"0:02:59.080","0:03:13.720"
"bwGz-LxBD_s",0,"0:00:15.849","0:00:23.690"
"dEbZ_dwa-Mg",0,"0:01:48.608","0:02:21.374"
"-SdfR2RaA6k",1,"0:09:13.680","0:09:35.280"
"Ng7och1_w4M",1,"0:00:16.000","0:01:04.000"
"Ng9dvNz4xvY",1,"0:00:48.880","0:01:02.040"
"Z6BVa60kuGk",2,"0:05:17.100","0:05:35.233"
"ITf_VvDuhA8",0,"0:03:42.366","0:03:54.366"
"OsTluPlj4xc",2,"0:11:14.400","0:11:28.460"
"79nh7Y6y7HE",1,"0:02:38.933","0:02:45.466"
"Z6m-uCsHdME",1,"0:00:48.840","0:01:11.071"
"-SUs_6dq_eE",1,"0:01:42.560","0:01:48.880"
"0_a0j2Uom-I",1,"0:04:05.912","0:04:11.684"
"Z5H7tun1GJM",2,"0:01:19.680","0:01:33.560"
"DLogzZ44lyo",1,"0:01:47.933","0:01:54.866"
"Z6fb6qZ7SSk",0,"0:00:05.680","0:00:11.480"
"Ou0Cgh6fVxk",2,"0:03:21.200","0:03:46.080"
"eUIRtUFjgfQ",2,"0:05:08.103","0:05:16.103"
"Jje73gKpOSg",1,"0:02:50.066","0:02:57.266"
"1pVLnFOOAl0",1,"0:00:20.587","0:00:26.393"
"HCxNPonmMTo",2,"0:00:30.997","0:00:38.354"
"IU4tYm8RJ8M",2,"0:02:15.760","0:02:53.480"
"9Wxwf8bVT2g",2,"0:02:03.790","0:02:09.028"
"JlvnOhYG9ek",2,"0:00:51.518","0:01:39.566"
"L3RqRB0cuBQ",2,"0:02:54.340","0:03:42.388"
"eXEpC_HcQi0",1,"0:22:26.912","0:22:34.920"
"5fTlpEmMulc",2,"0:00:41.408","0:00:49.849"
"37MiRpP9o1o",2,"0:07:13.499","0:07:21.507"
"byTDVnYEDm4",1,"0:01:02.395","0:01:12.739"
"ISpg_oQA7A8",2,"0:06:27.595","0:06:33.601"
"1oNl40Vxkpw",2,"0:10:52.750","0:11:05.500"
"L3Vaf5jNiUU",1,"0:02:16.200","0:02:36.200"
"dDdfgK_iflw",1,"0:00:25.925","0:00:34.234"
"ML1MwHbPLG4",0,"0:00:15.915","0:01:03.963"
"1rGzdGdGI28",2,"0:05:40.340","0:05:51.617"
"-RIrnU0GISU",1,"0:01:07.625","0:01:28.666"
"0ZecsccjgkI",0,"0:00:51.360","0:01:04.320"
"C4DbqP3uGLg",2,"0:08:49.737","0:08:56.285"
"eW8_0af47ik",1,"0:00:12.979","0:01:01.027"
"eVn8kaDgKO0",2,"0:03:28.500","0:03:34.566"
"1qA6C_4c8a4",0,"0:01:52.679","0:02:40.727"
"C6S7iyt_ukA",1,"0:00:21.755","0:00:53.553"
"Z5gXxe6r_c0",0,"0:00:06.000","0:00:54.000"
"_P7hjcxphY0",1,"0:02:04.000","0:02:14.666"
"9YL2sSM6n8o",0,"0:00:10.708","0:00:21.875"
"5edf8yCTRT8",1,"0:00:22.088","0:00:28.061"
"dE13Tok_BRQ",2,"0:06:12.914","0:06:34.977"
"AolkVOwB_ok",1,"0:00:30.663","0:00:48.848"
"IUryP-uEWzI",0,"0:05:00.400","0:05:20.320"
"bxu3c_ei0GM",0,"0:00:11.000","0:00:59.000"
"FuXfwW77AIs",0,"0:05:11.711","0:05:21.321"
"Edzl4tzI2KE",1,"0:00:20.600","0:00:30.466"
"bybAyH270Yg",2,"0:02:14.433","0:02:21.466"
"0Zd8b2aEe1M",1,"0:03:15.879","0:03:21.117"
"Nh1spULuHu0",0,"0:07:42.361","0:07:50.269"
"NhEd0Z7NiRk",0,"0:00:01.370","0:00:12.601"
"MKUu_n_MWFE",1,"0:03:24.804","0:03:31.244"
"0YeYvsHfiPY",2,"0:02:25.612","0:02:43.062"
"35YThI3IFFs",0,"0:01:45.900","0:01:57.900"
"_Q0tUNnUq-4",2,"0:01:38.080","0:01:43.400"
"Fsz5cYFlikA",1,"0:03:30.376","0:03:40.637"
